id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
5751,143,IA,Iowa,161,Governor,,2018,general,false,"","",,"","",934,0.07035050217001924,,"",Overvote,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5750,143,IA,Iowa,161,Governor,,2018,general,false,"","",,"","",5707,0.4298611519103852,,"",Undervote,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5747,143,IA,Iowa,161,Governor,,2018,general,false,"",9647,13252,Gary Siegwarth,OTH,7463,0.5621261217289653,,false,,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5748,143,IA,Iowa,161,Governor,,2018,general,false,"",6479,11118,Kim Reynolds,REP,667275,50.26031192237643,,true,,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5746,143,IA,Iowa,161,Governor,,2018,general,false,"",9471,12998,Jacob Daniel Porter,LIB,21426,1.6138435326497131,,false,,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5745,143,IA,Iowa,161,Governor,,2018,general,false,"",8544,11117,Fred Hubbell,DEM,630986,47.52696141568711,,false,,https://sos.iowa.gov/elections/pdf/2018/general/govcanvsummary.pdf
5756,144,KS,Kansas,208,Governor,,2018,general,false,"",8687,11404,Kris W. Kobach,REP,453030,42.95662332096239,,false,,https://www.sos.ks.gov/elections/18elec/2018_General_Election_Official_Votes_Cast.pdf
5755,144,KS,Kansas,208,Governor,,2018,general,false,"",9130,12451,Jeff Caldwell,LIB,20009,1.8972674569656238,,false,,https://www.sos.ks.gov/elections/18elec/2018_General_Election_Official_Votes_Cast.pdf
5754,144,KS,Kansas,208,Governor,,2018,general,false,"",9131,12452,Rick Kloos,IND,6576,0.623540946424406,,false,,https://www.sos.ks.gov/elections/18elec/2018_General_Election_Official_Votes_Cast.pdf
5753,144,KS,Kansas,208,Governor,,2018,general,false,"",6361,11405,Gregory Orman,IND,68498,6.495028550513833,,false,,https://www.sos.ks.gov/elections/18elec/2018_General_Election_Official_Votes_Cast.pdf
5752,144,KS,Kansas,208,Governor,,2018,general,false,"",8686,11403,Laura Kelly,DEM,506509,48.02753972513374,,true,,https://www.sos.ks.gov/elections/18elec/2018_General_Election_Official_Votes_Cast.pdf
5761,145,ME,Maine,258,Governor,,2018,general,false,"","",,"","",15346,2.4332968111539053,,"",Blank,https://www.maine.gov/sos/cec/elec/results/results18.html
5760,145,ME,Maine,258,Governor,,2018,general,false,"","",,"","",126,0.019978847791306664,,"",Other,https://www.maine.gov/sos/cec/elec/results/results18.html
5759,145,ME,Maine,258,Governor,,2018,general,false,"",5808,11397,Shawn H. Moody,REP,272311,43.17825413411515,,false,,https://www.maine.gov/sos/cec/elec/results/results18.html
5758,145,ME,Maine,258,Governor,,2018,general,false,"",8682,11398,Terry Hayes,IND,37268,5.909299202273148,,false,,https://www.maine.gov/sos/cec/elec/results/results18.html
5757,145,ME,Maine,258,Governor,,2018,general,false,"",8681,11396,Janet T. Mills,DEM,320962,50.892467815820396,,true,,https://www.maine.gov/sos/cec/elec/results/results18.html
5766,148,MI,Michigan,263,Governor,,2018,general,false,"",8688,11406,Gretchen E. Whitmer,DEM,2266193,53.31484960305464,,true,,https://mielections.us/election/results/2018GEN_CENR.html
5779,148,MI,Michigan,263,Governor,,2018,general,false,"",11983,17372,Clyde Darnell Lynch,W,1,2.3526173456124275e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5783,148,MI,Michigan,263,Governor,,2018,general,false,"",11987,17376,Evan Space,W,8,0.0001882093876489942,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5782,148,MI,Michigan,263,Governor,,2018,general,false,"",11986,17375,Robin Lee Sanders,W,2,4.705234691224855e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5781,148,MI,Michigan,263,Governor,,2018,general,false,"",11985,17374,Francis L. Rowley,W,11,0.00025878790801736704,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5780,148,MI,Michigan,263,Governor,,2018,general,false,"",11984,17373,Chaneika Ranell Penny,W,1,2.3526173456124275e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5778,148,MI,Michigan,263,Governor,,2018,general,false,"",11982,17371,Henry Joseph Lester,W,1,2.3526173456124275e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5776,148,MI,Michigan,263,Governor,,2018,general,false,"",11980,17369,Lance Herman,W,4,9.41046938244971e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5774,148,MI,Michigan,263,Governor,,2018,general,false,"",11978,17367,William Cobbs,W,3,7.057852036837282e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5773,148,MI,Michigan,263,Governor,,2018,general,false,"",11977,17366,Patrick O'Neal Burney,W,1,2.3526173456124275e-05,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5771,148,MI,Michigan,263,Governor,,2018,general,false,"",9632,13229,Todd Schleiger,UST,29219,0.6874112622144952,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5770,148,MI,Michigan,263,Governor,,2018,general,false,"",2626,11407,Bill Schuette,REP,1859534,43.7477194315606,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5769,148,MI,Michigan,263,Governor,,2018,general,false,"",9633,13230,Keith Butkovich,NLP,10202,0.24001402159937987,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5768,148,MI,Michigan,263,Governor,,2018,general,false,"",4867,12502,Bill Gelineau,LIB,56606,1.3317225746573707,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5767,148,MI,Michigan,263,Governor,,2018,general,false,"",9626,13221,Jennifer V. Kurland,GRE,28799,0.677530269362923,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5784,148,MI,Michigan,263,Governor,,2018,general,false,"",11988,17377,John Arthur Williams,W,0,0.0,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5777,148,MI,Michigan,263,Governor,,2018,general,false,"",11981,17370,Larry James Hutchinson,W,0,0.0,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5775,148,MI,Michigan,263,Governor,,2018,general,false,"",11979,17368,Raymond A. Hall,W,0,0.0,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5772,148,MI,Michigan,263,Governor,,2018,general,false,"",11883,17365,Angelo Scott Brown,W,0,0.0,,false,,https://mielections.us/election/results/2018GEN_CENR.html
5834,159,RI,Rhode Island,465,Governor,,2018,general,false,"","",,"","",1246,0.3310299388152529,,"",Write-in,https://www.ri.gov/election/results/2018/general_election/
5833,159,RI,Rhode Island,465,Governor,,2018,general,false,"",6486,12527,Allan W. Fung,REP,139932,37.176309308423725,,false,,https://www.ri.gov/election/results/2018/general_election/
5831,159,RI,Rhode Island,465,Governor,,2018,general,false,"",9183,12530,Bill Gilbert,MOD,10155,2.697920568755131,,false,,https://www.ri.gov/election/results/2018/general_election/
5830,159,RI,Rhode Island,465,Governor,,2018,general,false,"",9184,12531,Luis Daniel Munoz,IND,6223,1.6532899753188754,,false,,https://www.ri.gov/election/results/2018/general_election/
5829,159,RI,Rhode Island,465,Governor,,2018,general,false,"",9182,12528,Joseph A. Trillo,IND,16532,4.3921243567365655,,false,,https://www.ri.gov/election/results/2018/general_election/
5828,159,RI,Rhode Island,465,Governor,,2018,general,false,"",6652,12526,Gina M. Raimondo,DEM,198122,52.6358856644908,,true,,https://www.ri.gov/election/results/2018/general_election/
5832,159,RI,Rhode Island,465,Governor,,2018,general,false,"",1088,12529,Anne Armstrong,OTH,4191,1.1134401874596507,,false,,https://www.ri.gov/election/results/2018/general_election/
5789,149,MN,Minnesota,281,Governor,,2018,general,false,"","",,"","",1084,0.04189716873311697,,"",Write-in,https://www.sos.state.mn.us/elections-voting/election-results/2018/2018-general-election-results/
5788,149,MN,Minnesota,281,Governor,,2018,general,false,"",6542,12421,Jeff Johnson,REP,1097705,42.426874173603466,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2018/2018-general-election-results/
5786,149,MN,Minnesota,281,Governor,,2018,general,false,"",9112,12422,Josh Welter,LIB,26735,1.0333217768264595,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2018/2018-general-election-results/
5785,149,MN,Minnesota,281,Governor,,2018,general,false,"",3033,12420,Timothy J. Walz,DEM,1393096,53.8438913039025,,true,,https://www.sos.state.mn.us/elections-voting/election-results/2018/2018-general-election-results/
5787,149,MN,Minnesota,281,Governor,,2018,general,false,"",6545,12423,Thomas Christopher Wright,GLC,68667,2.654015576934449,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2018/2018-general-election-results/
5795,151,NV,Nevada,368,Governor,,2018,general,false,"","",,"","",18865,1.9412450517030784,,"",None of these candidates,https://www.nvsos.gov/silverstate2018gen/NVOther/
5794,151,NV,Nevada,368,Governor,,2018,general,false,"",6830,11120,Adam Paul Laxalt,REP,440320,45.309781137869045,,false,,https://www.nvsos.gov/silverstate2018gen/NVOther/
5793,151,NV,Nevada,368,Governor,,2018,general,false,"",9169,12509,Ryan Bundy,NPA,13891,1.4294108143762239,,false,,https://www.nvsos.gov/silverstate2018gen/NVOther/
5792,151,NV,Nevada,368,Governor,,2018,general,false,"",9170,12510,Jared Lord,LIB,8640,0.889072740350628,,false,,https://www.nvsos.gov/silverstate2018gen/NVOther/
5791,151,NV,Nevada,368,Governor,,2018,general,false,"",4306,12508,Russell Best,IAP,10076,1.0368399226589038,,false,,https://www.nvsos.gov/silverstate2018gen/NVOther/
5790,151,NV,Nevada,368,Governor,,2018,general,false,"",8545,11119,Steve Sisolak,DEM,480007,49.393650333042125,,true,,https://www.nvsos.gov/silverstate2018gen/NVOther/
5799,152,NH,New Hampshire,341,Governor,,2018,general,false,"","",,"","",282,0.04916300849718097,,"",Scattering,https://sos.nh.gov/elections/elections/election-results/2018/2018-general-election/
5798,152,NH,New Hampshire,341,Governor,,2018,general,false,"",6818,12516,Christopher Sununu,REP,302764,52.78294008737766,,true,,https://sos.nh.gov/elections/elections/election-results/2018/2018-general-election/
5797,152,NH,New Hampshire,341,Governor,,2018,general,false,"",9176,12517,Jilletta Jarvis,LIB,8197,1.4290396476999732,,false,,https://sos.nh.gov/elections/elections/election-results/2018/2018-general-election/
5796,152,NH,New Hampshire,341,Governor,,2018,general,false,"",9175,12515,Molly M. Kelly,DEM,262359,45.738857256425185,,false,,https://sos.nh.gov/elections/elections/election-results/2018/2018-general-election/
5802,153,NM,New Mexico,362,Governor,,2018,general,false,"",708,11123,Stevan Pearce,REP,298091,42.800940184562194,,false,,https://www.sos.state.nm.us/voting-and-elections/election-results/
5801,153,NM,New Mexico,362,Governor,,2018,general,false,"",3112,11122,Michelle Lujan Grisham,DEM,398368,57.199059815437806,,true,,https://www.sos.state.nm.us/voting-and-elections/election-results/
5813,154,NY,New York,374,Governor,,2018,general,false,"","",,"","",133597,2.1440840807971937,,"",Blank/Void/Scattering,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5807,154,NY,New York,374,Governor,,2018,general,false,"",5254,12470,Larry W. Sharpe,LIB,95033,1.5251745357335846,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5812,154,NY,New York,374,Governor,,2018,general,false,"",6571,10430,Andrew Cuomo,WFP,114478,1.837245277974065,,true,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5811,154,NY,New York,374,Governor,,2018,general,false,"",9142,12467,Marcus J. Molinaro,REP,1926485,30.917953400110644,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5810,154,NY,New York,374,Governor,,2018,general,false,"",9142,12467,Marcus J. Molinaro,REF,27493,0.44123224049460125,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5808,154,NY,New York,374,Governor,,2018,general,false,"",6571,10430,Andrew Cuomo,OTH,27733,0.44508397503498254,,true,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5806,154,NY,New York,374,Governor,,2018,general,false,"",6571,10430,Andrew Cuomo,IDP,68713,1.102767647805097,,true,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5805,154,NY,New York,374,Governor,,2018,general,false,"",6572,12471,Howie Hawkins,GRE,103946,1.6682183272269966,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5804,154,NY,New York,374,Governor,,2018,general,false,"",6571,10430,Andrew Cuomo,DEM,3424416,54.958089115977174,,true,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5803,154,NY,New York,374,Governor,,2018,general,false,"",9142,12467,Marcus J. Molinaro,CRV,253624,4.070384671123659,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5809,154,NY,New York,374,Governor,,2018,general,false,"",9144,12469,Stephanie A. Miner,SAM,55441,0.8897667277220087,,false,,https://www.elections.ny.gov/NYSBOE/elections/2018/general/2018Governor.pdf
5816,156,OK,Oklahoma,427,Governor,,2018,general,false,"",9166,12500,Kevin Stitt,REP,644579,54.33135112126334,,true,,https://www.ok.gov/elections/support/20181106_seb.pdf
5815,156,OK,Oklahoma,427,Governor,,2018,general,false,"",9172,12512,Christopher S. Powell,LIB,40833,3.441800090189947,,false,,https://www.ok.gov/elections/support/20181106_seb.pdf
5814,156,OK,Oklahoma,427,Governor,,2018,general,false,"",9165,12499,Drew Edmondson,DEM,500973,42.22684878854672,,false,,https://www.ok.gov/elections/support/20181106_seb.pdf
5823,157,OR,Oregon,435,Governor,,2018,general,false,"","",,"","",3034,0.16250695635825876,,"",Other,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5822,157,OR,Oregon,435,Governor,,2018,general,false,"",8541,11112,Knute C. Buehler,REP,814988,43.65234652224937,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5821,157,OR,Oregon,435,Governor,,2018,general,false,"",6638,13199,Chris Henry,PRO,11013,0.5898777555614712,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5820,157,OR,Oregon,435,Governor,,2018,general,false,"",9201,12567,Nick Chen,LIB,28927,1.549386528205455,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5819,157,OR,Oregon,435,Governor,,2018,general,false,"",9202,12568,Patrick E. Starnes,IND,53392,2.859779635425231,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5818,157,OR,Oregon,435,Governor,,2018,general,false,"",8139,11111,Kate Brown,DEM,934498,50.053535169044196,,true,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5817,157,OR,Oregon,435,Governor,,2018,general,false,"",6632,12566,Aaron Donald Auer,CON,21145,1.1325674331560254,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873825
5824,158,PA,Pennsylvania,443,Governor,,2018,general,false,"",6581,11113,Thomas W. Wolf,DEM,2895652,57.76798459069277,,true,,https://www.electionreturns.pa.gov/General/SummaryResults?ElectionID=63&ElectionType=G&IsActive=0
5827,158,PA,Pennsylvania,443,Governor,,2018,general,false,"",8542,11114,Scott R. Wagner,REP,2039882,40.69545371571983,,false,,https://www.electionreturns.pa.gov/General/SummaryResults?ElectionID=63&ElectionType=G&IsActive=0
5826,158,PA,Pennsylvania,443,Governor,,2018,general,false,"",9126,12446,Ken Krawchuk,LIB,49229,0.9821139119670508,,false,,https://www.electionreturns.pa.gov/General/SummaryResults?ElectionID=63&ElectionType=G&IsActive=0
5825,158,PA,Pennsylvania,443,Governor,,2018,general,false,"",9127,12447,Paul A. Glover,GRE,27792,0.5544477816203512,,false,,https://www.electionreturns.pa.gov/General/SummaryResults?ElectionID=63&ElectionType=G&IsActive=0
5837,160,SC,South Carolina,470,Governor,,2018,general,false,"","",,"","",2045,0.11976089985236323,,"",Write-in,https://www.enr-scvotes.org/SC/92124/Web02-state.222648/#/
5836,160,SC,South Carolina,470,Governor,,2018,general,false,"",9111,12416,Henry Dargan McMaster,REP,921342,53.95635549720099,,true,,https://www.enr-scvotes.org/SC/92124/Web02-state.222648/#/
5835,160,SC,South Carolina,470,Governor,,2018,general,false,"",9110,12415,James Emerson Smith,DEM,784182,45.923883602946646,,false,,https://www.enr-scvotes.org/SC/92124/Web02-state.222648/#/
5839,161,SD,South Dakota,479,Governor,,2018,general,false,"",4588,13157,Kurt Evans,LIB,4848,1.4291862953769596,,false,,https://sdsos.gov/elections-voting/assets/2018GeneralElectionCanvassPDF.pdf
5840,161,SD,South Dakota,479,Governor,,2018,general,false,"",2934,11375,Kristi L. Noem,REP,172912,50.974311201778235,,true,,https://sdsos.gov/elections-voting/assets/2018GeneralElectionCanvassPDF.pdf
5838,161,SD,South Dakota,479,Governor,,2018,general,false,"",8666,11374,Billie H. Sutton,DEM,161454,47.596502502844814,,false,,https://sdsos.gov/elections-voting/assets/2018GeneralElectionCanvassPDF.pdf
5857,162,TN,Tennessee,483,Governor,,2018,general,false,"",12003,17393,Heather Scott,IND,2969,0.1323500174297261,,false,,https://sos-tn-gov-files.tnsosfiles.com/Nov%202018%20General%20Totals.pdf
5856,162,TN,Tennessee,483,Governor,,2018,general,false,"",12002,17392,Robert Sawyers,IND,1059,0.047207365597197695,,false,,https://sos-tn-gov-files.tnsosfiles.com/Nov%202018%20General%20Totals.pdf
5858,162,TN,Tennessee,483,Governor,,2018,general,false,"",12004,17394,George Blackwell Smith,IND,1550,0.06909482216775865,,false,,https://sos-tn-gov-files.tnsosfiles.com/Nov%202018%20General%20Totals.pdf
5842,162,TN,Tennessee,483,Governor,,2018,general,false,"",6672,17378,Mark Brown,IND,2841,0.12664412243780798,,false,,https://sos-tn-gov-files.tnsosfiles.com/Nov%202018%20General%20Totals.pdf
5850,162,TN,Tennessee,483,Governor,,2018,general,false,"",11996,17386,Tommy Ray McAnally,IND,609,0.027147578516235504,,false,,https://sos-tn-gov-files.tnsosfiles.com/Nov%202018%20General%20Totals.pdf
